01_game_name,02_hltb_name,03_hltb_id,04_time_main,05_time_plus,06_time_100,07_time_allstyle,08_count_main,09_count_plus,10_count_100,11_count_allstyle,12_count_completed,13_count_speedrun,14_count_backlog,15_count_playing,16_count_retired,17_review_score,18_count_review
Convoy,convoy,26095,19785,23988,29084,21457,8,5,0,13,53,0,528,4,53,65,10
Dragon's Prophet,dragon's prophet,28513,0,0,0,0,0,0,0,0,3,0,91,3,50,50,1
THE KING OF FIGHTERS 2002 UNLIMITED MATCH,,,,,,,,,,,,,,,,,
Grand Theft Auto San Andreas,grand theft auto: san andreas,4073,109703,165963,286345,150942,701,589,282,1572,5890,6,6289,101,1236,87,1581
Assassin's Creed II,assassin's creed ii,651,68996,94952,126355,93487,1247,1857,1055,4159,11884,3,5497,94,584,83,3250
UFO Extraterrestrials Gold,ufo: extraterrestrials gold,10753,192027,0,0,192027,3,0,0,3,11,0,237,2,40,67,3
Cabela's Big Game Hunter Pro Hunts,cabela's big game hunter: pro hunts,17517,41400,65760,97230,68985,4,2,4,10,13,0,42,0,10,90,2
Never Alone (Kisima Ingitchuna),,,,,,,,,,,,,,,,,
Dawn of Discovery,dawn of discovery: venice,28176,0,0,0,0,0,0,0,0,19,0,150,2,24,90,4
Fallen Earth,fallen earth,3334,0,0,0,0,0,0,0,0,6,0,213,9,130,70,1
Forge,forge,3642,1390,0,0,1390,3,0,0,3,16,0,288,3,162,65,2
Medal of Honor Airborne,medal of honor: airborne,5777,20567,28444,39864,21970,186,50,6,242,670,1,622,11,71,68,220
Freaking Meatbags,freaking meatbags,20133,30960,39600,54000,37440,2,1,1,4,7,0,223,2,24,80,1
Takedown Red Sabre,takedown: red sabre,13631,18000,0,21375,19688,1,0,1,2,20,1,172,10,97,38,10
F.E.A.R. Online,f.e.a.r. online,22130,0,0,0,0,0,0,0,0,11,0,116,2,71,50,4
Beyond Good & Evil,beyond good & evil,1018,38949,43510,47236,42617,242,248,207,697,1820,1,4108,23,282,81,567
Town of Salem,town of salem,20680,62902,111864,174343,88297,7,5,2,14,139,0,963,21,252,69,38
Navy Field 2  Conqueror of the Ocean,navy field 2: conqueror of the ocean,28230,0,0,0,0,0,0,0,0,1,0,41,0,15,0,0
Half-Life 2 Episode Two,half-life 2: episode two,4251,18395,22066,31999,20532,1210,499,243,1952,7869,2,7898,90,454,86,1369
SEGA Genesis & Mega Drive Classics,,,,,,,,,,,,,,,,,
Zombie Driver,zombie driver hd,11574,17880,30310,69888,29114,42,34,17,93,304,0,1275,24,276,60,59
Divinity II - The Dragon Knight Saga,,,,,,,,,,,,,,,,,
The Journey Down Chapter One,the journey down: chapter one - over the edge,9961,8340,9391,9570,8799,76,10,46,132,349,0,1179,16,83,71,70
Blur,blur,1213,35247,48505,77323,40237,31,12,7,50,242,0,428,7,134,74,101
Risen 3 - Titan Lords,,,,,,,,,,,,,,,,,
Titan Quest Immortal Throne,titan quest: immortal throne,10380,55111,101808,139099,81972,37,53,14,104,539,0,1733,17,419,78,68
Football Manager 2014,football manager 2014,15300,1641086,2113650,6051600,1960050,7,4,1,12,131,0,109,6,221,82,25
Depth,depth,24007,0,230400,302400,266400,0,1,1,2,60,0,386,8,184,71,12
King's Bounty Warriors of the North,king's bounty: warriors of the north,5021,187042,278017,308015,266019,6,18,8,32,99,0,761,7,55,74,18
Soul Gambler,soul gambler,18848,3846,6963,12532,7437,44,17,40,101,290,0,412,17,29,57,56
The Incredible Adventures of Van Helsing II,the incredible adventures of van helsing ii,18847,37197,58604,141594,52571,42,51,5,98,283,0,1694,18,183,69,49
Back to Dinosaur Island ,back to dinosaur island 2,37451,0,0,0,0,0,0,0,0,6,0,32,0,9,0,0
Nation Red,nation red,6418,7391,14574,83230,20075,14,9,4,27,118,0,474,7,155,55,18
Star Wars Jedi Knight Jedi Academy,star wars jedi knight: jedi academy,9087,35985,40591,50053,37823,196,133,46,375,1637,0,4221,38,335,78,304
Serious Sam Classic The First Encounter,serious sam: the first encounter,8318,22605,29505,43471,26512,98,43,14,155,674,2,1669,32,285,75,147
Half Minute Hero Super Mega Neo Climax Ultimate Boy,half minute hero: super mega neo climax ultimate boy,4246,17618,51153,95832,29779,44,27,5,76,351,0,2034,15,280,69,48
Devilian,devilian,32715,54000,131190,576000,179048,1,2,1,4,14,0,89,3,72,53,3
War of the Roses Balance Beta,,,,,,,,,,,,,,,,,
Half-Life 2 Deathmatch,half-life 2: deathmatch,4249,10023,28574,47124,24312,7,0,5,12,760,0,4258,74,2831,66,50
Awesomenauts,awesomenauts,756,41850,164423,662748,166193,10,7,4,21,347,0,3293,39,1680,66,94
Magic Barrage - Bitferno,,,,,,,,,,,,,,,,,
Assassin's Creed III,assassin's creed iii,655,58362,111361,196971,95111,994,975,329,2298,6861,8,4737,55,603,70,1978
Batman Arkham City,batman: arkham city,882,44779,77181,166540,65388,691,749,119,1559,4791,13,3105,18,464,86,1468
Speed Kills,speed kills,20901,13400,14260,0,13830,3,3,0,6,18,0,200,6,33,34,5
STARWHAL,starwhal,25230,4489,7134,0,5434,6,3,0,9,66,0,500,6,82,59,15
Chaser,chaser,1656,51075,56589,57746,55942,30,7,8,45,81,0,340,1,37,57,21
Disney Infinity 2.0,disney infinity 2.0,22470,25495,47719,128296,60946,8,11,8,27,82,0,99,1,20,65,27
Port Royale 2,port royale 2,7227,82818,136200,360000,154082,1,3,1,5,21,0,164,1,17,76,9
Knights and Merchants,knights and merchants: historical version,16226,170190,0,378150,230365,2,0,4,6,48,0,1070,18,197,75,2
DiRT 3,dirt 3,2574,50655,83013,146947,70607,69,55,17,141,484,0,1479,15,629,76,146
Hazard Ops,hazard ops,21997,0,0,0,0,0,0,0,0,8,0,54,2,29,60,1
MX vs. ATV Reflex,mx vs. atv: reflex,6288,69729,71319,104894,81686,7,7,11,25,79,0,995,14,203,71,24
Ascend Hand of Kul,ascend: hand of kul,13882,86400,0,160560,109872,3,0,2,5,24,0,228,4,106,51,7
Operation Flashpoint Red River,operation flashpoint: red river,6781,42938,48066,58805,44748,25,10,2,37,121,0,1572,17,234,63,36
Worms Ultimate Mayhem,worms: ultimate mayhem,11316,24979,61072,69222,40247,11,7,5,23,127,0,1302,20,227,66,31
Cast of the Seven Godsends,cast of the seven godsends,29978,10800,33480,0,22140,1,1,0,2,7,0,245,2,20,70,1
Transistor,transistor,17617,21621,29935,55870,27531,1117,769,296,2182,5321,0,8459,71,542,80,1310
DayZ,dayz,2290,142320,195501,393030,223678,10,4,2,16,197,0,688,35,706,52,77
Steel Ocean,steel ocean,32268,0,0,0,0,0,0,0,0,3,0,45,1,22,0,0
Stealth Bastard Deluxe,stealth bastard deluxe,9193,20659,35749,96635,27293,67,19,7,93,336,0,2284,17,224,73,82
Supreme Ruler 2020 Gold,supreme ruler 2020: gold,9486,0,0,0,0,0,0,0,0,5,0,147,0,17,50,1
Giana Sisters Twisted Dreams,giana sisters: twisted dreams,3930,26393,46194,76200,32012,71,36,1,108,324,1,3536,18,489,67,95
Ghost Master,ghost master,3912,50452,54575,66657,57693,7,13,3,23,101,0,723,7,115,62,21
Fistful of Frags,fistful of frags,18853,33350,0,0,33350,3,0,0,3,92,0,638,25,401,63,28
Nevermind,nevermind,29412,13335,20760,27000,17020,8,1,3,12,27,0,131,1,5,54,9
Call of Duty Black Ops II - Zombies,,,,,,,,,,,,,,,,,
Carrier Command Gaea Mission,carrier command: gaea mission,12085,54000,85800,205260,96758,1,1,2,4,20,0,494,9,65,53,4
Geometry Wars Retro Evolved,geometry wars: retro evolved,3897,16969,28800,34200,20423,11,4,1,16,134,0,537,6,167,72,50
Fairy Bloom Freesia,fairy bloom freesia,3329,10565,19103,48681,13269,47,8,4,59,157,0,749,9,96,64,42
War Thunder,war thunder,15234,1944675,3219300,18637200,4041515,4,2,1,7,202,0,1255,81,1085,72,82
Call of Duty Modern Warfare 2,call of duty: modern warfare ii,109060,28258,34409,58505,29952,226,36,13,275,412,0,193,150,11,74,164
From The Depths,from the depths,22777,0,176070,432000,240053,0,2,2,4,14,0,269,7,19,0,0
Escape Rosecliff Island,escape rosecliff island,3156,29816,32400,33180,29978,18,1,2,21,50,0,359,1,53,51,10
Call of Duty Black Ops - Multiplayer,,,,,,,,,,,,,,,,,
World of Guns Gun Disassembly,world of guns: gun disassembly,20228,0,0,100800,100800,0,0,1,1,54,0,484,27,297,63,7
Overture,overture,26865,21600,28800,36000,28800,1,1,1,3,28,0,684,7,71,40,2
DeathSpank,deathspank,2377,31729,40225,42612,40381,24,40,116,180,501,0,821,4,118,74,120
Strife,strife,49541,0,0,0,0,0,0,0,0,8,0,134,7,70,60,3
The Elder Scrolls V Skyrim,the elder scrolls v: skyrim,9859,121772,391929,834957,404637,1029,2054,846,3929,12136,32,10601,157,2582,86,2881
Colin McRae Rally,colin mcrae rally,32167,35466,34442,39148,37581,5,1,17,23,67,0,381,5,89,54,20
Skullgirls Endless Beta,,,,,,,,,,,,,,,,,
Assassins Creed Chronicles China,assassin's creed chronicles: china,25195,22164,33065,65630,28253,201,97,37,335,794,0,1676,17,143,65,280
Fallout New Vegas,fallout: new vegas,3351,98134,213664,471187,204951,600,1253,319,2172,7434,20,11342,181,1260,87,1702
Blades of Time,blades of time,1124,32583,37003,52835,36421,61,36,13,110,285,0,1265,8,154,65,62
Risk of Rain,risk of rain,14499,15727,75139,187998,61148,110,70,52,232,1385,0,3597,47,672,76,236
SNOW,snow,17530,0,0,0,0,0,0,0,0,37,0,499,13,268,50,5
S.T.A.L.K.E.R. Shadow of Chernobyl,s.t.a.l.k.e.r.: shadow of chernobyl,8038,54439,89675,154578,79539,248,322,55,625,1628,3,4447,57,450,80,453
Angry Video Game Nerd Adventures,angry video game nerd adventures,14123,10716,15084,22404,11727,91,19,2,112,324,0,646,5,93,67,81
Fable Anniversary,fable anniversary,16586,48532,73980,114836,74862,105,208,82,395,1065,0,2587,60,169,76,253
Hell Yeah!,hell yeah! wrath of the dead rabbit - virtual rabbit missions dlc,34848,14400,0,14400,14400,1,0,1,2,4,0,15,0,1,0,0
Shadowgate,shadowgate,20745,15294,31007,69569,20585,34,11,2,47,119,0,792,1,50,66,23
Men of War Assault Squad 2,men of war: assault squad 2,17286,229500,792000,990000,538875,2,1,1,4,59,0,801,26,69,68,11
Robot Roller-Derby Disco Dodgeball,robot roller-derby disco dodgeball,18312,6777,0,0,6777,4,0,0,4,68,0,1227,7,226,60,19
Unreal Gold,unreal gold,10827,41833,62910,84215,51548,40,28,4,72,290,1,1578,26,227,75,60
Boson X,boson x,13904,12335,19169,30981,26086,6,2,30,38,98,0,278,4,52,62,20
Infinite Crisis,infinite crisis,25186,0,0,0,0,0,0,0,0,16,0,168,8,149,57,3
4 Elements,4 elements,77,29706,32418,36856,33601,19,5,33,57,139,0,120,0,27,62,27
Enclave,enclave,3114,29963,43617,59014,38585,31,16,8,55,205,0,1780,33,301,64,42
Tom Clancy's Ghost Recon Phantoms - EU,,,,,,,,,,,,,,,,,
Construction-Simulator 2015,,,,,,,,,,,,,,,,,
The Walking Dead Survival Instinct,the walking dead: survival instinct,10258,18980,24659,50580,22793,33,17,5,55,132,0,130,2,29,50,61
RUNNING WITH RIFLES,running with rifles,18145,71208,107100,163088,112158,5,1,4,10,64,0,1105,23,133,64,12
SkyDrift,skydrift,8617,12416,19577,32197,16382,16,7,4,27,92,0,846,6,105,69,22
Dishonored,dishonored,2602,43639,64688,130900,58314,1821,1956,304,4081,11928,29,10965,143,820,83,2788
Endless Legend,endless legend,18226,56001,116980,253087,82672,38,24,1,63,361,0,2527,34,428,74,84
Blackguards 2,blackguards 2,23218,47700,81000,81868,79128,2,15,2,19,56,0,1098,13,78,63,15
Lambda Wars Beta,,,,,,,,,,,,,,,,,
Sky Nations,sky nations,19847,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0
Cosmonautica,cosmonautica,21483,36360,0,0,36360,1,0,0,1,14,0,465,8,49,47,3
Bloodbath Kavkaz,bloodbath kavkaz,26323,17700,20700,28073,24705,1,1,4,6,19,0,134,2,46,50,2
Full Spectrum Warrior Ten Hammers,full spectrum warrior: ten hammers,3747,36000,0,0,36000,1,0,0,1,23,0,368,5,53,63,3
Narcissu 1st & 2nd,narcissu 1st & 2nd,23314,17706,22471,28599,22582,25,10,28,63,173,0,627,5,71,74,34
Spore Galactic Adventures,spore: galactic adventures,8986,31927,78527,153421,48549,10,9,3,22,210,0,658,17,190,67,22
From Dust,from dust,3721,23983,32358,44173,29271,71,53,23,147,539,0,1232,12,285,69,114
Port Royale 3,port royale 3: pirates & merchants,7228,53160,85230,0,78670,1,2,0,3,24,0,606,8,71,53,6
Football Manager 2013,football manager 2013,11720,1039205,1152000,1921020,1474247,15,2,3,20,145,0,119,5,223,81,27
SONIC THE HEDGEHOG 4 Episode II,,,,,,,,,,,,,,,,,
Squirreltopia,squirreltopia,23927,10800,0,130830,66800,1,0,2,3,7,0,80,1,14,70,1
Spelunky,spelunky,8932,69915,159913,348264,138622,79,41,35,155,658,8,4542,42,783,80,250
King Arthur - The Role-playing Wargame,king arthur: the role-playing wargame,5009,128320,168420,210681,146049,6,6,1,13,43,0,477,1,107,76,8
The Clockwork Man,the clockwork man,9811,10476,0,10800,10710,5,0,1,6,17,0,17,0,1,60,3
Titan Quest,titan quest,10379,92862,128330,204626,123256,55,81,21,157,727,0,3227,37,912,74,145
"On the Rain-Slick Precipice of Darkness, Episode Two",,,,,,,,,,,,,,,,,
Super Killer Hornet Resurrection,super killer hornet: resurrection,20544,6780,0,0,6780,1,0,0,1,18,0,353,9,103,80,1
Voxelized,voxelized,26084,420,3734,9120,3448,2,1,11,14,36,0,112,0,53,14,8
"Pirates, Vikings, & Knights II","pirates, vikings, & knights ii",28217,0,0,957600,957600,0,0,1,1,15,0,162,8,79,66,5
Star Wolves,star wolves,9145,102054,113400,229910,129259,3,5,3,11,24,0,313,6,24,75,6
Super Crate Box,super crate box,9343,3828,18938,27210,8122,13,4,3,20,122,0,602,16,249,58,21
Bejeweled 3,bejeweled 3,1001,15214,40560,166683,48061,34,34,21,89,321,0,1282,23,332,71,74
Fortune Summoners Secret of the Elemental Stone,,,,,,,,,,,,,,,,,
The Adventures of Tree,the adventures of tree,24411,31036,72000,108000,53007,2,1,2,5,7,0,128,6,26,75,2
Star Ruler,star ruler,9051,52200,58200,180000,69900,3,2,1,6,13,0,481,4,73,70,1
Run and Fire,run and fire,26465,0,0,0,0,0,0,0,0,2,0,25,3,13,0,0
Wildlife Park 3,wildlife park 3,17098,0,0,108000,108000,0,0,1,1,7,0,187,1,39,30,1
Gear Up,gear up,3860,0,0,0,0,0,0,0,0,24,0,295,7,156,57,3
GRAV,grav,27903,40800,0,0,40800,3,0,0,3,27,0,1293,10,204,39,7
Heroes of Scene,heroes of scene,30635,0,0,0,0,0,0,0,0,2,0,29,0,12,0,0
Commander Conquest of the Americas,commander: conquest of the americas,1864,0,0,0,0,0,0,0,0,3,0,162,1,23,0,0
FINAL FANTASY XIII-2,final fantasy xiii-2,3534,99841,150007,255903,149711,347,331,212,890,1898,5,4118,30,208,74,616
The Raven - Legacy of a Master Thief,the raven: legacy of a master thief - chapter i,12057,20472,22866,23861,21697,14,5,5,24,35,1,54,0,2,73,12
Stronghold HD,stronghold,9277,71923,77374,82376,74299,41,21,8,70,237,0,850,20,149,79,74
Broken Sword 1 - Shadow of the Templars Director's Cut,,,,,,,,,,,,,,,,,
Infinity Wars - Animated Trading Card Game,infinity wars - animated trading card game,12059,0,0,0,0,0,0,0,0,17,0,260,8,178,0,0
Project Explore,project explore,27602,0,0,0,0,0,0,0,0,2,0,28,2,6,0,0
Battle vs Chess,battle vs. chess,13944,61110,90000,0,71370,2,1,0,3,22,0,390,9,76,54,5
Rogue Shooter The FPS Roguelike,rogue shooter: the fps roguelike,18085,11820,92880,0,23625,3,1,0,4,9,0,64,2,14,50,1
Synergy,synergy,19833,540,61200,93600,57668,1,2,1,4,7,0,6,3,1,80,2
MLB 2K11,major league baseball 2k11,12245,90000,0,181800,135900,1,0,1,2,13,0,14,0,11,70,8
Mortal Kombat X,mortal kombat x,21255,20148,54778,179969,28118,427,142,11,580,2129,0,1944,64,332,75,557
East India Company Gold,east india company: gold edition,27590,0,0,0,0,0,0,0,0,16,0,724,13,152,50,1
Fallout,fallout,3338,57931,83190,117342,79118,168,304,87,559,1672,5,6172,75,637,82,493
Scribblenauts Unlimited,scribblenauts unlimited,8194,26085,37021,45436,37495,201,144,294,639,1979,1,3851,51,728,72,406
Bard's Gold,bard's gold,30390,0,25950,38220,31970,0,2,1,3,14,0,66,0,10,57,3
Viridi,viridi,29344,9479,29712,86310,62370,4,5,14,23,86,0,457,12,232,62,16
Darkest Hour A Hearts of Iron Game,darkest hour: a hearts of iron game,14161,125122,238380,344700,156173,6,2,1,9,28,1,448,1,67,78,12
Stacking,stacking,9024,14406,21618,32452,23627,112,92,156,360,1054,2,2757,19,275,74,193
Legend of Dungeon Masters,legend of dungeon: masters,32236,0,0,0,0,0,0,0,0,2,0,38,0,7,0,0
Heroes of Hellas 3 Athens,heroes of hellas 3: athens,24939,33840,0,42000,40040,1,0,2,3,10,0,59,1,3,60,1
AdVenture Capitalist,adventure capitalist,25156,161600,357042,789326,614427,32,22,138,192,864,0,989,62,1537,56,161
Don't Starve Together Beta,,,,,,,,,,,,,,,,,
Tom Clancy's Splinter Cell Blacklist,tom clancy's splinter cell: blacklist,12651,39067,63541,100420,51731,273,218,53,544,1770,3,2252,29,204,80,476
The Testament of Sherlock Holmes,the testament of sherlock holmes,10227,43975,47056,48827,45239,76,44,64,184,525,0,1377,18,100,75,113
Heavy Bullets,heavy bullets,20940,21920,55800,56160,29894,9,2,2,13,47,2,641,7,83,65,8
Magic The Gathering - Duels of the Planeswalkers 2013,magic: the gathering - duels of the planeswalkers 2013,5536,49186,92572,124346,81256,12,21,7,40,291,0,458,6,299,74,42
Crusader Kings II,crusader kings ii,2058,236865,780759,1228800,480253,39,27,12,78,464,0,4662,76,1023,81,157
Grim Dawn,grim dawn,11847,76947,162822,571826,138703,145,226,19,390,1038,0,2844,69,323,78,260
A.R.E.S.,a.r.e.s.: extinction agenda,152,8312,12359,33795,10610,71,28,10,109,330,1,689,5,180,58,52
Dead State,dead state,21170,143919,358200,519408,363288,3,2,5,10,39,0,392,5,53,78,6
Act of Aggression,act of aggression,29836,40641,0,0,40641,8,0,0,8,21,0,135,3,30,70,8
Cossacks II Napoleonic Wars,cossacks ii: napoleonic wars,1945,117000,190800,306000,199080,2,1,2,5,20,0,152,3,32,79,8
WRC 5,,,,,,,,,,,,,,,,,
March of War,march of war,23260,0,0,0,0,0,0,0,0,3,0,73,3,27,0,0
Mortal Online,mortal online,23261,0,0,0,0,0,0,0,0,4,0,82,1,36,0,0
TrackMania Valley,trackmania 2: valley,11921,38940,46698,56241,47471,2,7,1,10,32,0,171,3,46,73,16
Recettear An Item Shop's Tale,recettear: an item shop's tale,7666,48044,93676,161311,61730,166,79,9,254,844,0,2446,16,311,74,186
Virtual Villagers A New Home,virtual villagers: a new home,21929,0,0,34360,34360,0,0,3,3,12,0,24,0,2,75,8
THE KING OF FIGHTERS XIII STEAM EDITION,,,,,,,,,,,,,,,,,
Strong Bad Episode 1 Homestar Ruiner,strong bad's cool game for attractive people - episode 1: homestar ruiner,9272,9275,12235,14672,11136,27,17,13,57,245,0,771,6,78,69,38
Nancy Drew Tomb of the Lost Queen,nancy drew: tomb of the lost queen,34611,28800,0,45300,37050,1,0,1,2,21,0,17,1,3,66,5
Medieval II Total War Kingdoms,medieval ii: total war: kingdoms,5793,58263,395190,658230,172408,10,4,2,16,37,0,91,0,6,83,19
Grand Theft Auto Vice City,grand theft auto: vice city,4075,64794,93239,147766,83130,575,433,203,1211,4640,12,5307,79,951,84,1234
PlanetSide 2,planetside 2,7104,98340,280800,4735800,798446,4,2,1,7,246,0,1335,50,1349,66,74
Shadowgrounds Survivor,shadowgrounds survivor,8359,14383,16677,21420,14833,55,16,5,76,199,0,1817,13,255,60,36
Lost Planet 2,lost planet 2,5395,36337,54582,93784,41896,69,28,7,104,373,0,902,14,80,64,123
Avernum 6,avernum 6,749,0,228300,236880,234020,0,1,2,3,8,0,730,5,49,70,1
Outlast,outlast,13407,18565,25115,37088,21889,910,388,116,1414,3873,34,6480,95,686,76,1051
Prototype,prototype,7365,39698,60171,109149,50806,233,177,42,452,1822,1,2077,25,274,71,498
GRID Autosport,grid autosport,19521,116011,223731,573600,195721,26,26,6,58,181,0,1046,24,235,68,69
Alchemy Mysteries Prague Legends,alchemy mysteries: prague legends,18922,10775,11944,15448,14144,8,6,26,40,131,0,189,5,17,49,16
Skulls of the Shogun,skulls of the shogun,8610,35222,61276,107036,42099,22,11,3,36,97,0,1442,6,156,67,39
WTFast Gamers Private Network (GPN),,,,,,,,,,,,,,,,,
Music Creator 6 Touch,,,,,,,,,,,,,,,,,
Age of Wonders 2,,,,,,,,,,,,,,,,,
Disciples III Renaissance,disciples iii: renaissance,2585,90000,258923,658800,277088,1,5,1,7,20,0,581,5,72,63,8
The Talos Principle,the talos principle,22530,56887,75999,101781,75701,309,407,272,988,2437,4,4856,62,413,85,577
X-COM UFO Defense,x-com: ufo defense,11367,138434,158234,262702,151197,36,12,7,55,313,0,2879,34,513,88,52
Resident Evil 5 / Biohazard 5,,,,,,,,,,,,,,,,,
3DMark,,,,,,,,,,,,,,,,,
Half-Life,half-life,4247,43526,50399,55075,44970,1486,418,266,2170,7714,18,6325,101,873,84,1635
Shank,shank,8379,11149,16408,36901,12565,377,98,27,502,1425,2,2337,18,312,70,291
Tap Heroes,tap heroes,26962,169200,237600,722512,614124,1,3,11,15,67,0,135,4,35,54,11
Neverwinter Nights 2 Platinum,neverwinter nights 2: platinum,27627,0,263400,604800,324200,0,2,1,3,111,0,572,4,92,83,3
Enemy Territory Quake Wars,enemy territory: quake wars,3121,33344,39550,46911,35521,14,6,0,20,50,0,49,2,23,70,26
Lilly Looking Through,lilly looking through,14384,7241,8968,9732,7985,41,5,38,84,212,0,529,3,50,63,46
Planets Under Attack,planets under attack,7102,22929,35156,137484,36164,4,3,1,8,29,0,582,14,80,50,6
Mordheim City of the Damned,mordheim: city of the damned,25231,42570,203400,262164,236008,1,5,1,7,18,0,1174,10,86,59,7
Democracy 3,democracy 3,14501,20779,34354,90829,33978,28,16,8,52,332,1,1065,15,338,66,59
Blazing Angels Squadrons of WWII,blazing angels: squadrons of wwii,1149,27731,0,0,27731,9,0,0,9,40,0,78,1,12,59,18
Block N Load,block n load,23001,0,0,0,0,0,0,0,0,29,0,258,8,198,37,3
Free to Play,dwarfs!?: free to play,27740,4664,0,0,4664,1,0,0,1,20,0,129,7,57,30,1
Killing Floor Mod Defence Alliance 2,,,,,,,,,,,,,,,,,
Trine,trine,10651,22096,30326,55627,27640,644,344,154,1142,4008,4,4987,70,561,74,706
Commandos 2 Men of Courage,commandos 2: men of courage,1867,73007,104925,116708,90352,21,9,6,36,236,0,1462,16,157,83,51
Might & Magic Heroes VI,might & magic: heroes vi,6020,314462,336472,703500,385659,10,9,6,25,120,0,691,17,174,66,38
Tabletop Simulator,tabletop simulator,17993,15750,912105,3600240,695717,2,4,1,7,312,0,1802,85,508,78,105
Fallout 2,fallout 2,3339,108884,170951,300089,169725,81,199,51,331,1004,2,4817,50,317,87,314
Penumbra Overture,penumbra: overture,6963,20393,22063,26831,21867,162,42,52,256,755,1,2364,21,253,72,182
Rebel Galaxy,rebel galaxy,30944,78141,112487,189522,114817,21,47,16,84,194,0,2328,20,226,68,62
X Rebirth,x rebirth,11360,54000,426376,0,223786,1,2,0,3,26,0,281,5,75,60,4
PAYDAY 2,,,,,,,,,,,,,,,,,
Craft The World,craft the world,18011,125135,269167,564736,243099,6,9,2,17,71,0,530,13,108,70,16
Ghostbusters The Video Game,ghostbusters: the video game,3920,29112,36712,79945,33675,143,73,15,231,712,2,1285,9,119,72,188
Outcast 1.1,outcast,6825,78870,98625,118823,92210,6,13,1,20,69,0,468,2,30,82,26
Elite Dangerous,elite: dangerous,3088,298928,608217,1361298,615163,11,17,7,35,182,0,2522,62,566,76,89
Heroes & Generals,heroes & generals,25235,1080000,0,0,1080000,1,0,0,1,107,0,907,41,689,57,40
Pongo,pongo,27832,0,0,30960,30960,0,0,1,1,10,0,89,4,8,55,2
Tom Clancy's H.A.W.X. 2,,,,,,,,,,,,,,,,,
Monday Night Combat,monday night combat,6132,10800,53798,135450,72197,1,2,4,7,96,0,465,6,340,62,16
Gauntlet ,gauntlet,21100,21713,39969,110442,30977,78,41,9,128,509,0,1391,23,166,67,119
Primordia,primordia,7285,21775,25584,28083,23605,92,60,34,186,428,0,1065,5,50,80,106
Black Ink,painkiller: black edition,6874,36962,54791,70295,43665,73,35,6,114,369,0,1374,18,128,72,89
Marvel Puzzle Quest,marvel puzzle quest: dark reign,14984,43200,98400,0,78750,3,1,0,4,26,0,223,11,152,57,9
APB Reloaded,apb: reloaded,517,140400,0,0,140400,1,0,0,1,50,0,341,21,480,49,27
Keep Talking and Nobody Explodes,keep talking and nobody explodes,30933,17426,21373,51517,26884,11,11,9,31,356,0,1768,31,280,79,89
Skyward Collapse,skyward collapse,8624,9822,0,0,9822,5,0,0,5,16,0,480,6,67,53,4
Damned,damned,20211,0,0,49800,49800,0,0,1,1,23,0,285,3,109,47,3
Spintires,spintires,19365,33153,89783,173170,92822,9,13,9,31,119,0,880,11,197,70,28
Men of War Assault Squad,men of war: assault squad,5882,55616,0,347410,309770,1,0,4,5,56,0,1234,13,152,85,2
Dead or Alive 5 Last Round,dead or alive 5 last round,23056,13191,36884,171043,27009,58,19,8,85,283,0,436,22,125,73,93
Eastside Hockey Manager,eastside hockey manager,27843,1253520,0,1560000,1470555,3,0,1,4,19,0,544,9,119,55,6
DUNGEONS - The Dark Lord (Steam Special Edition),,,,,,,,,,,,,,,,,
Pro Cycling Manager 2014,pro cycling manager 2014,23463,0,0,108000,108000,0,0,1,1,7,0,7,1,5,70,1
Shadow Warrior,shadow warrior,8352,44368,54554,127570,49714,478,367,24,869,1968,0,3974,71,417,74,574
Stardust Vanguards,stardust vanguards,30072,2220,0,0,2220,1,0,0,1,5,0,222,2,18,35,2
Sword Coast Legends,sword coast legends,29931,71122,108132,159607,112605,3,13,5,21,42,0,272,2,48,62,6
Call of Juarez Bound in Blood,call of juarez: bound in blood,1486,27436,30150,43661,29103,228,135,17,380,903,0,1214,15,118,74,285
Bloody Trapland,bloody trapland,14610,19491,50711,81930,30444,15,0,6,21,68,0,297,7,89,65,11
Train Fever,train fever,28208,72000,194280,540000,229410,1,2,1,4,25,0,118,6,32,65,2
Shantae and the Pirate's Curse,shantae and the pirate's curse,22140,28927,34398,37122,33881,177,214,257,648,1203,6,2561,28,133,79,372
Primal Carnage,primal carnage,7280,0,0,0,0,0,0,0,0,35,0,370,4,153,60,8
State of Decay,state of decay,9184,56688,78822,127550,74907,90,143,28,261,820,0,1805,24,408,75,190
Starscape,starscape,9172,0,0,0,0,0,0,0,0,4,0,59,1,8,30,1
BattleBlock Theater,battleblock theater,929,36455,58319,144841,45923,236,126,21,383,1967,1,4230,77,921,76,441
Unreal Tournament 2004,unreal tournament 2004,10832,52795,71932,109330,60575,38,15,7,60,391,1,843,16,234,83,88
Capsized,capsized,1512,13976,22024,36400,15591,126,35,6,167,385,0,2734,16,437,64,97
Marble Mayhem Fragile Ball,marble mayhem: fragile ball,30925,5994,0,10740,8367,1,0,1,2,13,0,196,5,44,23,4
Star Trek Online,star trek online,9055,654040,1070700,2266237,1021920,6,6,1,13,71,0,589,24,441,56,15
Defiance,defiance,2414,108000,133202,0,129856,1,7,0,8,99,0,792,20,558,60,29
Sengoku,sengoku,18245,14286,0,0,14286,1,0,0,1,14,0,339,2,75,43,4
